"","binomial","hwi","diet","mean_adult_body_mass_g","mean_max_longevity_y","mean_longevity_y"
"7602","Turdoides_melanops",9.480831214,"invertebrates",77,NA,NA
"7603","Turdoides_sharpei",9.128900675,"invertebrates",77,NA,NA
"7604","Turdoides_tenebrosa",11.23232384,"invertebrates",76,NA,NA
"7605","Turdoides_reinwardtii",11.00538854,"omnivore",79.4,NA,NA
"7606","Turdoides_plebejus",11.8955096,"invertebrates",62.5,NA,NA
"7607","Turdoides_leucocephala",10.77064588,"invertebrates",62.5,NA,NA
"7608","Turdoides_jardineii",10.59395507,"invertebrates",72.38333333,NA,NA
"7609","Turdoides_squamulata",7.99520114,"omnivore",69.45,NA,NA
"7610","Turdoides_leucopygia",10.2533711,"omnivore",82.4,NA,NA
"7611","Turdoides_hartlaubii",10.29953737,"invertebrates",81.75,NA,NA
"7612","Turdoides_hindei",9.492386892,"omnivore",67.6,NA,NA
"7613","Turdoides_hypoleuca",9.374691688,"omnivore",74,NA,NA
"7614","Turdoides_bicolor",12.45658276,"invertebrates",74.35,16.5,16.5
"7615","Turdoides_gymnogenys",14.0246657,"invertebrates",76.5,NA,NA
"7616","Babax_lanceolatus",7.543333655,"invertebrates",NA,NA,NA
"7617","Babax_woodi",5.399239544,NA,NA,NA,NA
"7618","Babax_waddelli",7.17074166,"omnivore",NA,NA,NA
"7619","Babax_koslowi",6.200226886,"omnivore",NA,NA,NA
"7620","Garrulax_cinereifrons",8.416208661,"invertebrates",70,NA,NA
"7621","Garrulax_palliatus",12.29154163,"invertebrates",NA,NA,NA
"7622","Garrulax_rufifrons",9.507957559,"omnivore",NA,NA,NA
"7623","Garrulax_perspicillatus",8.718081428,"invertebrates",118,NA,NA
"7624","Garrulax_albogularis",7.277778343,"invertebrates",97,NA,NA
"7625","Garrulax_ruficeps",6.758212094,"invertebrates",97,NA,NA
"7626","Garrulax_leucolophus",5.692448289,"invertebrates",123.5,NA,NA
"7627","Garrulax_bicolor",7.910143723,"invertebrates",123.5,NA,NA
"7628","Garrulax_monileger",9.49219237,"invertebrates",84,NA,NA
"7629","Garrulax_pectoralis",7.003501401,"invertebrates",145,8,8
"7630","Garrulax_lugubris",10.26358281,"invertebrates",NA,NA,NA
"7631","Garrulax_calvus",7.654219283,"invertebrates",NA,NA,NA
"7632","Garrulax_striatus",9.883632758,"invertebrates",102,NA,NA
"7633","Garrulax_strepitans",6.840392066,"invertebrates",NA,NA,NA
"7634","Garrulax_ferrarius",6.904761905,"invertebrates",NA,NA,NA
"7635","Garrulax_milleti",7.63905612,"invertebrates",NA,NA,NA
"7636","Garrulax_maesi",7.697109664,"invertebrates",NA,NA,NA
"7637","Garrulax_castanotis",5.609022773,"invertebrates",NA,NA,NA
"7638","Garrulax_nuchalis",7.247855918,"invertebrates",78,NA,NA
"7639","Garrulax_chinensis",5.456563967,"invertebrates",NA,NA,NA
"7640","Garrulax_vassali",7.942929362,"invertebrates",NA,NA,NA
"7641","Garrulax_galbanus",9.521040646,"invertebrates",56,NA,NA
"7642","Garrulax_courtoisi",16.86868687,"invertebrates",56,NA,NA
"7643","Garrulax_delesserti",5.423894509,"invertebrates",NA,NA,NA
"7644","Garrulax_gularis",5.508114124,"invertebrates",92,NA,NA
"7645","Garrulax_variegatus",12.27401839,"invertebrates",NA,NA,NA
"7646","Garrulax_davidi",7.488803128,"invertebrates",55.85,NA,NA
"7647","Garrulax_sukatschewi",6.296277903,"omnivore",67.8,NA,NA
"7648","Garrulax_cineraceus",6.770669577,"invertebrates",49,NA,NA
"7649","Garrulax_rufogularis",5.45186105,"invertebrates",59.5,NA,NA
"7650","Garrulax_konkakinhensis",4.270833333,"invertebrates",NA,NA,NA
"7651","Garrulax_lunulatus",6.733921767,"invertebrates",NA,NA,NA
"7652","Garrulax_bieti",3.983195543,"omnivore",NA,NA,NA
"7653","Garrulax_maximus",6.432842372,"invertebrates",NA,NA,NA
"7654","Garrulax_ocellatus",9.56223762,"omnivore",114.75,NA,NA
"7655","Garrulax_caerulatus",3.281825537,"omnivore",86,NA,NA
"7656","Garrulax_poecilorhynchus",3.774567749,"omnivore",81.5,NA,NA
"7657","Garrulax_berthemyi",8.435400243,"invertebrates",86,NA,NA
"7658","Garrulax_mitratus",8.418108549,"invertebrates",61.25,NA,NA
"7659","Garrulax_treacheri",4.587745502,NA,61.25,NA,NA
"7660","Garrulax_ruficollis",7.262023901,"invertebrates",63.25,NA,NA
"7661","Garrulax_merulinus",4.392518015,"invertebrates",78.775,NA,NA
"7662","Garrulax_annamensis",4.968329746,"invertebrates",78.775,NA,NA
"7663","Garrulax_canorus",6.102508144,"invertebrates",65.95,NA,NA
"7664","Garrulax_taewanus",5.996743241,"invertebrates",65.95,NA,NA
"7665","Garrulax_sannio",8.084473981,"invertebrates",67.8,NA,NA
"7666","Garrulax_cachinnans",7.76143248,"invertebrates",NA,NA,NA
"7667","Garrulax_jerdoni",5.813685086,NA,NA,NA,NA
"7668","Garrulax_fairbanki",7.10243127,"invertebrates",NA,NA,NA
"7669","Garrulax_lineatus",8.654461007,"invertebrates",NA,NA,NA
"7670","Garrulax_imbricatus",5.279270706,"invertebrates",NA,NA,NA
"7671","Garrulax_virgatus",8.323516459,"invertebrates",NA,NA,NA
"7672","Garrulax_austeni",5.474637681,"invertebrates",NA,NA,NA
"7673","Garrulax_squamatus",3.987252879,"omnivore",NA,NA,NA
"7674","Garrulax_subunicolor",5.052920418,"invertebrates",NA,NA,NA
"7675","Garrulax_elliotii",6.127231198,"invertebrates",NA,NA,NA
"7676","Garrulax_henrici",6.837447234,"invertebrates",NA,NA,NA
"7677","Garrulax_affinis",6.885889356,"invertebrates",NA,NA,NA
"7678","Garrulax_morrisonianus",9.827513036,"fruit",NA,NA,NA
"7679","Garrulax_erythrocephalus",3.950341178,"invertebrates",NA,NA,NA
"7680","Garrulax_chrysopterus",4.575962263,"invertebrates",NA,NA,NA
"7681","Garrulax_melanostigma",7.075135413,"invertebrates",NA,NA,NA
"7682","Garrulax_ngoclinhensis",11.59574468,"invertebrates",NA,NA,NA
"7683","Garrulax_peninsulae",4.132811344,"invertebrates",NA,NA,NA
"7684","Garrulax_yersini",6.836225194,"invertebrates",NA,NA,NA
"7685","Garrulax_formosus",3.751160464,"invertebrates",NA,NA,NA
"7686","Garrulax_milnei",5.148059224,"invertebrates",NA,NA,NA
"7687","Liocichla_phoenicea",8.722640671,"omnivore",48.75,NA,NA
"7688","Liocichla_ripponi",6.432986596,NA,48.75,NA,NA
"7689","Liocichla_omeiensis",5.162327052,"omnivore",31.4,NA,NA
"7690","Liocichla_steerii",7.673614589,"invertebrates",31.4,NA,NA
"7691","Leiothrix_argentauris",13.5893452,"invertebrates",28.4,5.25,5.25
"7692","Leiothrix_lutea",12.74622441,"invertebrates",21.5,15,15
"7693","Cutia_nipalensis",16.01515524,"invertebrates",50.8333333333333,NA,NA
"7694","Cutia_legalleni",17.77784335,"invertebrates",47.5,NA,NA
"7695","Gampsorhynchus_rufulus",8.53891681,"invertebrates",37,NA,NA
"7696","Gampsorhynchus_torquatus",8.417275938,"invertebrates",37,NA,NA
"7697","Actinodura_egertoni",10.8499953,"invertebrates",35.75,NA,NA
"7698","Actinodura_ramsayi",7.661138435,"invertebrates",38.3,NA,NA
"7699","Actinodura_sodangorum",15.20467836,"invertebrates",NA,NA,NA
"7700","Actinodura_nipalensis",16.57097052,"invertebrates",NA,NA,NA
"7701","Actinodura_waldeni",13.10666092,"omnivore",47.5,NA,NA
"7702","Actinodura_souliei",13.04940243,"invertebrates",NA,NA,NA
"7703","Actinodura_morrisoniana",14.04983359,"invertebrates",24,NA,NA
"7704","Minla_cyanouroptera",9.945848157,"omnivore",17,NA,NA
"7705","Minla_strigula",14.13029854,"invertebrates",19.2,NA,NA
"7706","Minla_ignotincta",15.57967108,"invertebrates",14.3,NA,NA
"7707","Alcippe_chrysotis",13.26923077,"invertebrates",NA,NA,NA
"7708","Alcippe_variegaticeps",14.06618154,"invertebrates",NA,NA,NA
"7709","Alcippe_cinerea",12.75347778,"invertebrates",11,NA,NA
"7710","Alcippe_castaneceps",14.43226218,"invertebrates",14,NA,NA
"7711","Alcippe_klossi",11.533596,"invertebrates",14,NA,NA
"7712","Alcippe_vinipectus",12.7028506,"invertebrates",NA,NA,NA
"7713","Alcippe_striaticollis",12.85513244,"invertebrates",NA,NA,NA
"7714","Alcippe_ruficapilla",10.2541078,"invertebrates",NA,NA,NA
"7715","Alcippe_danisi",10.18867925,"invertebrates",NA,NA,NA
"7716","Alcippe_ludlowi",11.95936954,"invertebrates",NA,NA,NA
"7717","Alcippe_cinereiceps",9.152231153,"invertebrates",NA,NA,NA
"7718","Alcippe_manipurensis",10.70714504,"invertebrates",NA,NA,NA
"7719","Alcippe_formosana",15.17754405,"invertebrates",NA,NA,NA
"7720","Alcippe_rufogularis",10.90041503,"invertebrates",NA,NA,NA
"7721","Alcippe_dubia",8.353204117,"invertebrates",17.5,NA,NA
"7722","Alcippe_brunnea",10.09831086,"invertebrates",17.5,NA,NA
"7723","Alcippe_brunneicauda",14.78749064,"invertebrates",14.3,NA,NA
"7724","Alcippe_poioicephala",10.84852981,"invertebrates",20.5,5,5
"7725","Alcippe_pyrrhoptera",12.44553744,"invertebrates",NA,NA,NA
"7726","Alcippe_peracensis",12.64809563,"invertebrates",14.75,NA,NA
"7727","Alcippe_grotei",10.93569488,"invertebrates",14.75,NA,NA
"7728","Alcippe_morrisonia",13.22095939,"invertebrates",15.1,NA,NA
"7729","Alcippe_nipalensis",9.230127309,"invertebrates",15.8,7.416666667,7.416666667
"7730","Lioptilus_nigricapillus",15.84143643,"fruit",29.425,NA,NA
"7731","Kupeornis_gilberti",8.632855614,"invertebrates",NA,NA,NA
"7732","Kupeornis_rufocinctus",8.507591442,"invertebrates",47,NA,NA
"7733","Kupeornis_chapini",9.754464286,"invertebrates",NA,NA,NA
"7734","Horizorhinus_dohrni",14.1991311,"invertebrates",19.5,NA,NA
"7735","Parophasma_galinieri",11.3023844,"fruit",21.5,NA,NA
"7736","Phyllanthus_atripennis",7.436779398,"invertebrates",85.15,NA,NA
"7737","Crocias_langbianis",10.73170732,"invertebrates",NA,NA,NA
"7738","Crocias_albonotatus",14.88827259,"invertebrates",NA,NA,NA
"7739","Heterophasia_annectens",12.21839011,"invertebrates",NA,NA,NA
"7740","Heterophasia_capistrata",16.87569208,"omnivore",37.95,NA,NA
"7741","Heterophasia_gracilis",16.34952135,"invertebrates",38,NA,NA
"7742","Heterophasia_melanoleuca",14.79929326,"omnivore",33.025,NA,NA
"7743","Heterophasia_desgodinsi",15.86739509,"invertebrates",33.025,NA,NA
"7744","Heterophasia_auricularis",17.00492839,"omnivore",42.25,NA,NA
"7745","Heterophasia_pulchella",17.69217273,"invertebrates",41,NA,NA
"7746","Heterophasia_picaoides",20.70590688,"omnivore",42.2,NA,NA
"7747","Yuhina_castaniceps",18.94747997,"invertebrates",11.8,NA,NA
"7748","Yuhina_torqueola",25.35371735,"invertebrates",11.8,NA,NA
"7749","Yuhina_everetti",17.34669155,"invertebrates",11.9,NA,NA
"7750","Yuhina_bakeri",20.04312812,"invertebrates",17.5,NA,NA
"7751","Yuhina_flavicollis",16.47946843,"invertebrates",16.75,NA,NA
"7752","Yuhina_humilis",15.35498116,"omnivore",16.75,NA,NA
"7753","Yuhina_gularis",18.54342757,"invertebrates",21,NA,NA
"7754","Yuhina_diademata",15.0544968,"invertebrates",NA,NA,NA
"7755","Yuhina_occipitalis",15.62917307,"invertebrates",13.5,NA,NA
"7756","Yuhina_brunneiceps",18.65566252,"omnivore",12.5,NA,NA
"7757","Yuhina_nigrimenta",16.98040561,"omnivore",9,NA,NA
"7758","Conostoma_oemodium",6.528877469,"omnivore",NA,NA,NA
"7759","Paradoxornis_paradoxus",11.26267912,"invertebrates",NA,NA,NA
"7760","Paradoxornis_unicolor",8.592304287,"plants",NA,NA,NA
"7761","Paradoxornis_flavirostris",9.535382993,"omnivore",NA,NA,NA
"7762","Paradoxornis_guttaticollis",9.011313972,"omnivore",26,NA,NA
"7763","Paradoxornis_conspicillatus",12.63506611,"invertebrates",NA,NA,NA
"7764","Paradoxornis_webbianus",13.89353818,"omnivore",NA,NA,NA
"7765","Paradoxornis_alphonsianus",12.81521374,"seeds",NA,NA,NA
"7766","Paradoxornis_brunneus",10.16639986,"seeds",NA,NA,NA
"7767","Paradoxornis_zappeyi",11.20332446,"invertebrates",NA,NA,NA
"7768","Paradoxornis_fulvifrons",14.00648718,"omnivore",NA,NA,NA
"7769","Paradoxornis_nipalensis",14.43598798,"omnivore",NA,NA,NA
"7770","Paradoxornis_verreauxi",15.33639903,"invertebrates",NA,NA,NA
"7771","Paradoxornis_davidianus",14.78224279,"omnivore",NA,NA,NA
"7772","Paradoxornis_atrosuperciliaris",10.20613408,"seeds",NA,NA,NA
"7773","Paradoxornis_ruficeps",9.545613206,"invertebrates",NA,NA,NA
"7774","Paradoxornis_gularis",11.82817673,"seeds",NA,NA,NA
"7775","Paradoxornis_margaritae",8.902439024,"seeds",NA,NA,NA
"7776","Paradoxornis_heudei",11.50189155,"invertebrates",NA,NA,NA
"7777","Rhopophilus_pekinensis",9.354135953,"invertebrates",17.85,NA,NA
"7778","Sylvia_atricapilla",28.05616403,"invertebrates",18.325,13.83333333,9.8
"7779","Sylvia_borin",30.26614238,"invertebrates",19.55,24,19.0835
"7780","Sylvia_nisoria",29.57349047,"invertebrates",23.4,11.91666667,11.9
"7781","Sylvia_curruca",21.53256361,"invertebrates",12.0375,7.916666667,7.5915
"7782","Sylvia_minula",19.64365338,"invertebrates",12.075,7.916666667,7.5915
"7783","Sylvia_althaea",20.16809832,"invertebrates",12.2375,7.916666667,7.5915
"7784","Sylvia_hortensis",24.07907179,"invertebrates",22.375,NA,NA
"7785","Sylvia_crassirostris",26.41460764,NA,22.375,NA,NA
"7786","Sylvia_leucomelaena",13.85193423,"invertebrates",14.25,NA,NA
"7787","Sylvia_nana",16.49051232,"invertebrates",9.325,NA,NA
"7788","Sylvia_deserti",16.7996974,NA,9.325,NA,NA
"7789","Sylvia_communis",22.93780193,"invertebrates",15.5,8.916666667,7.501666667
"7790","Sylvia_undata",15.60505186,"invertebrates",10.75,NA,NA
"7791","Sylvia_sarda",15.11520319,"invertebrates",9.9,NA,NA
"7792","Sylvia_balearica",16.68652451,NA,9.9,NA,NA
"7793","Sylvia_deserticola",14.55525135,"invertebrates",8.85,NA,NA
"7794","Sylvia_conspicillata",19.50720495,"invertebrates",9,NA,NA
"7795","Sylvia_cantillans",18.65930186,"invertebrates",9.6,NA,NA
"7796","Sylvia_melanocephala",18.04003456,"invertebrates",11.7,8.333333333,7.95
"7797","Sylvia_mystacea",16.09292611,"invertebrates",9.9,NA,NA
"7798","Sylvia_rueppelli",23.08550048,"invertebrates",NA,NA,NA
"7799","Sylvia_melanothorax",18.95168333,"invertebrates",11.4,NA,NA
"7800","Sylvia_buryi",11.12940405,"invertebrates",NA,NA,NA
"7801","Sylvia_lugens",13.86438759,"invertebrates",15,NA,NA
"7802","Sylvia_subcaerulea",16.78490641,"invertebrates",14.4,NA,NA
"7803","Sylvia_layardi",15.81020114,"invertebrates",14.3,NA,NA
"7804","Sylvia_boehmi",15.66952316,"omnivore",NA,NA,NA
"7805","Myzornis_pyrrhoura",17.09835818,"invertebrates",11.95,NA,NA
"7806","Zosterops_erythropleurus",29.5142665,"invertebrates",11.25,NA,NA
"7807","Zosterops_japonicus",21.79509574,"omnivore",11.25,5.1,5.1
"7808","Zosterops_meyeni",19.04278366,"invertebrates",10.25,NA,NA
"7809","Zosterops_palpebrosus",21.11433824,"omnivore",8.6,5.1,5.1
"7810","Zosterops_ceylonensis",15.8855209,"omnivore",12.6,NA,NA
"7811","Zosterops_rotensis",19.01960784,"invertebrates",8.6,NA,NA
"7812","Zosterops_conspicillatus",20.28084416,"omnivore",8.6,NA,NA
"7813","Zosterops_semperi",17.88999526,"invertebrates",9.3,NA,NA
"7814","Zosterops_hypolais",17.01731435,"invertebrates",9.3,NA,NA
"7815","Zosterops_salvadorii",20.04222973,"invertebrates",NA,NA,NA
"7816","Zosterops_atricapilla",19.42659739,"invertebrates",9.2,NA,NA
"7817","Zosterops_everetti",19.71468312,"omnivore",10.025,NA,NA
"7818","Zosterops_nigrorum",17.01980237,"omnivore",7.45,NA,NA
"7819","Zosterops_montanus",18.99884862,"invertebrates",10.5,NA,NA
"7820","Zosterops_wallacei",11.17138024,"invertebrates",NA,NA,NA
"7821","Zosterops_flavus",19.01418026,"invertebrates",NA,NA,NA
"7822","Zosterops_chloris",16.63908215,"omnivore",NA,NA,NA
"7823","Zosterops_citrinella",17.70866183,"omnivore",NA,NA,NA
"7824","Zosterops_consobrinorum",14.24365285,"invertebrates",NA,NA,NA
"7825","Zosterops_grayi",15,"invertebrates",NA,NA,NA
"7826","Zosterops_uropygialis",15.15919701,"invertebrates",NA,NA,NA
"7827","Zosterops_anomalus",9.867154405,"invertebrates",NA,NA,NA
"7828","Zosterops_atriceps",15.34842491,"invertebrates",NA,NA,NA
"7829","Zosterops_nehrkorni",16.13475177,"omnivore",10.5,NA,NA
"7830","Zosterops_atrifrons",15.79414167,"omnivore",10.5,NA,NA
"7831","Zosterops_stalkeri",11.95109801,"seeds",14.25,NA,NA
"7832","Zosterops_minor",22.93146504,"omnivore",10.75,NA,NA
"7833","Zosterops_meeki",17.92128936,"invertebrates",10.5,NA,NA
"7834","Zosterops_hypoxanthus",17.67344312,"omnivore",12.25,NA,NA
"7835","Zosterops_mysorensis",NA,"invertebrates",NA,NA,NA
"7836","Zosterops_fuscicapilla",21.62175325,"omnivore",11.2,NA,NA
"7837","Zosterops_buruensis",17.48405209,"invertebrates",12,NA,NA
"7838","Zosterops_kuehni",13.09842553,"invertebrates",NA,NA,NA
"7839","Zosterops_novaeguineae",17.43926501,"omnivore",12.5,NA,NA
"7840","Zosterops_metcalfii",12.32772369,"invertebrates",13.75,NA,NA
"7841","Zosterops_natalis",18.39593382,"omnivore",10.7,NA,NA
"7842","Zosterops_luteus",19.38762598,"invertebrates",9.775,NA,NA
"7843","Zosterops_griseotinctus",18.01546437,"omnivore",NA,NA,NA
"7844","Zosterops_rennellianus",15.45251071,"invertebrates",NA,NA,NA
"7845","Zosterops_vellalavella",13.09126984,"invertebrates",NA,NA,NA
"7846","Zosterops_luteirostris",12.83087895,"invertebrates",NA,NA,NA
"7847","Zosterops_splendidus",16.61157025,"invertebrates",NA,NA,NA
"7848","Zosterops_kulambangrae",16.42146697,"invertebrates",17.3375,NA,NA
"7849","Zosterops_murphyi",22.77797203,"invertebrates",NA,NA,NA
"7850","Zosterops_ugiensis",16.86565252,"fruit",17.3375,NA,NA
"7851","Zosterops_stresemanni",14.5931059,"invertebrates",NA,NA,NA
"7852","Zosterops_sanctaecrucis",19.13043478,"invertebrates",NA,NA,NA
"7853","Zosterops_gibbsi",17.4548495,"invertebrates",NA,NA,NA
"7854","Zosterops_samoensis",22.78688525,"invertebrates",NA,NA,NA
"7855","Zosterops_explorator",20.31028131,"invertebrates",10.25,NA,NA
"7856","Zosterops_flavifrons",19.86742758,"omnivore",10.825,NA,NA
"7857","Zosterops_minutus",19.34563646,"invertebrates",NA,NA,NA
"7858","Zosterops_xanthochroa",18.13140522,"invertebrates",10.275,NA,NA
"7859","Zosterops_lateralis",26.42925629,"omnivore",12.39583334,8.166666667,8.166666667
"7860","Zosterops_tenuirostris",17.76905708,"invertebrates",17.1,NA,NA
"7861","Zosterops_strenuus",18.93904733,NA,NA,NA,NA
"7862","Zosterops_albogularis",20.45983879,"omnivore",NA,NA,NA
"7863","Zosterops_inornatus",17.47560954,"omnivore",NA,NA,NA
"7864","Zosterops_cinereus",18.15201943,"omnivore",11.2,NA,NA
"7865","Zosterops_finschii",17.36046555,"fruit",NA,NA,NA
"7866","Zosterops_abyssinicus",16.04544996,"invertebrates",9.533333333,NA,NA
"7867","Zosterops_capensis",19.16124604,NA,11.08333333,10,8
"7868","Zosterops_pallidus",21.49542934,"omnivore",11.1,NA,NA
"7869","Zosterops_senegalensis",19.61355655,"invertebrates",10.75,NA,NA
"7870","Zosterops_poliogastrus",16.0764479,"fruit",10.95,NA,NA
"7871","Zosterops_kikuyuensis",17.12952166,NA,10.95,NA,NA
"7872","Zosterops_silvanus",17.6545511,NA,10.95,NA,NA
"7873","Zosterops_borbonicus",18.62536622,"invertebrates",8.3,NA,NA
"7874","Zosterops_mauritianus",20.59855565,NA,8.3,NA,NA
"7875","Zosterops_ficedulinus",19.1772487,"omnivore",NA,NA,NA
"7876","Zosterops_griseovirescens",18.62018519,"invertebrates",11,NA,NA
"7877","Zosterops_maderaspatanus",20.30848861,"invertebrates",11.2,NA,NA
"7878","Zosterops_kirki",17.38968239,NA,10.9,NA,NA
"7879","Zosterops_mayottensis",16.24398816,"omnivore",10.55,NA,NA
"7880","Zosterops_modestus",16.97203478,"omnivore",12.8,NA,NA
"7881","Zosterops_mouroniensis",22.20738851,"fruit",9.9,NA,NA
"7882","Zosterops_olivaceus",22.32233315,"nectar",9.225,NA,NA
"7883","Zosterops_chloronothos",20.27441918,"nectar",8.675,NA,NA
"7884","Zosterops_vaughani",15.0786479,"fruit",NA,NA,NA
"7885","Zosterops_oleagineus",16.33333333,"invertebrates",NA,NA,NA
"7886","Woodfordia_superciliosa",16.12514324,"invertebrates",NA,NA,NA
"7887","Woodfordia_lacertosa",15.36585366,"omnivore",NA,NA,NA
"7888","Rukia_ruki",19.375,"invertebrates",NA,NA,NA
"7889","Rukia_longirostra",17.85881529,"invertebrates",NA,NA,NA
"7890","Cleptornis_marchei",14.7729868,"fruit",20.2,NA,NA
"7891","Apalopteron_familiare",15.87071909,"fruit",15,NA,NA
"7892","Tephrozosterops_stalkeri",12.30348259,"omnivore",NA,NA,NA
"7893","Madanga_ruficollis",15.81864235,"invertebrates",NA,NA,NA
"7894","Lophozosterops_pinaiae",15.02496181,"omnivore",27.5,NA,NA
"7895","Lophozosterops_goodfellowi",20.67438314,"fruit",20.125,NA,NA
"7896","Lophozosterops_squamiceps",15.22027658,"omnivore",NA,NA,NA
"7897","Lophozosterops_javanicus",20.95007199,"fruit",NA,NA,NA
"7898","Lophozosterops_superciliaris",18.00284669,"fruit",NA,NA,NA
"7899","Lophozosterops_dohertyi",13.2376656,"fruit",NA,NA,NA
"7900","Oculocincta_squamifrons",15.09631342,"fruit",6.85,NA,NA
"7901","Heleia_muelleri",14.04939174,"invertebrates",NA,NA,NA
"7902","Heleia_crassirostris",12.53587204,"omnivore",NA,NA,NA
"7903","Chlorocharis_emiliae",17.85329263,"invertebrates",13.9,NA,NA
"7904","Megazosterops_palauensis",17.12418301,"omnivore",NA,NA,NA
"7905","Hypocryptadius_cinnamomeus",22.00234895,"invertebrates",29.05,NA,NA
"7906","Speirops_brunneus",17.48031496,"omnivore",NA,NA,NA
"7907","Speirops_leucophoeus",19.86152922,"omnivore",NA,NA,NA
"7908","Speirops_lugubris",20.27618881,"fruit",NA,NA,NA
"7909","Speirops_melanocephalus",20.43458486,"invertebrates",NA,NA,NA
"7910","Modulatrix_stictigula",11.01586538,"omnivore",31.75,NA,NA
"7911","Arcanator_orostruthus",13.52941176,"invertebrates",32.7,NA,NA
"7912","Kakamega_poliothorax",10.30603981,"invertebrates",36.045,NA,NA
"7913","Promerops_cafer",20.49806255,"nectar",33.675,NA,NA
"7914","Promerops_gurneyi",21.48664736,"nectar",33,NA,NA
"7915","Irena_puella",23.21144279,"fruit",64.025,16.1,16.1
